SMILES	Name	fsp3	hac	hba	hbd	mollogp	mw	narom	psa	qed	sascore
CC(=O)N(C)c1ccc(OCC(O)Cn2cnc3cc(C)c(C)cc32)cc1	ZINC04385396	0.333	27	6	1	3.076	367.19	3	67.59	0.718	2.828
c1csc(CN(Cc2ccccc2)C(c2cccs2)c2nnnn2C2CCCC2)c1	ZINC20098748	0.348	30	5	0	5.703	435.155	4	46.84	0.349	3.023
CN(C)S(=O)(=O)c1ccc(C(=O)N2CCCC(c3nnc(-c4cccs4)o3)C2)cc1	ZINC38899649	0.35	30	8	0	3.068	446.108	3	96.61	0.59	2.84
COc1cc(Br)c(C(Br)C#N)cc1OC	ZINC01706030	0.3	15	3	0	3.426	332.9	1	42.25	0.779	3.059
CC(C)COc1ccc(C(=O)NC(C)c2ccncc2)cc1	ZINC07184317	0.333	22	4	1	3.607	298.168	2	51.22	0.864	2.272
CC12C(=O)N(c3ccc(I)cc3)C(=O)C1C1c3ccccc3C2c2ccccc21	ZINC00828209	0.2	29	3	0	5.078	491.038	3	37.38	0.338	3.888
CCCCCCC(=O)OCCBr	ZINC01848534	0.889	12	2	0	2.895	236.041	0	26.3	0.383	2.03
C/C(C/C(C)=N\Nc1ccccc1[N+](=O)[O-])=N\Nc1ccccc1[N+](=O)[O-]	ZINC39404587	0.176	27	10	2	4.169	370.139	2	135.06	0.391	2.591
O=C(Cn1c([S-])nnc1-c1cccs1)N1CCCCCC1	ZINC14238558	0.5	21	5	0	2.315	321.084	2	51.02	0.815	2.805
COc1cc(C(=O)NNC(=S)NC2CC2)ccc1OC(F)F	ZINC02787863	0.385	22	6	3	1.568	331.08	1	71.62	0.567	2.164
O=C(COc1ccc(C(=O)c2ccc(F)cc2)cc1)N(C1CCCC1)C1CCS(=O)(=O)C1	ZINC09253194	0.417	32	6	0	3.394	459.152	2	80.75	0.581	2.781
CC(C)Cn1c(SCC(=O)NC(C)c2ccccc2)nc2cc(Cl)ccc2c1=O	ZINC03454655	0.318	29	5	1	4.675	429.128	3	63.99	0.418	2.55
N#Cc1c2nc3ccccc3n2c(N)c(C#N)c1-c1ccc(-c2ccc(F)cc2F)o1	ZINC00677532	0	31	6	2	5.018	411.093	5	104.04	0.421	2.772
COC(=O)C(C#N)c1ccsc1	ZINC39593569	0.25	12	3	0	1.528	181.02	1	50.09	0.656	3.193
CCC(=O)NC(Nc1sc2c(c1C#N)CCC(C)C2)(C(=O)OC)C(F)(F)F	ZINC02191728	0.588	27	6	2	3.114	403.118	1	91.22	0.575	3.613
Cc1ccc(N2C(=O)C3C(C2=O)C2c4ccccc4C3c3ccccc32)c([N+](=O)[O-])c1	ZINC04321707	0.2	31	6	0	4.3	410.127	3	80.52	0.344	3.806
O=C(Cc1c[nH]c2ccccc12)NNC(=O)c1ccc[nH]c1=O	ZINC12863077	0.062	23	7	4	0.86	310.107	3	106.85	0.547	2.207
O=C1C=C(c2cccs2)CC(c2ccccc2)C1n1cnc([N+](=O)[O-])n1	ZINC01056204	0.167	26	7	0	3.629	366.079	3	90.92	0.506	3.665
CCc1ccc(-c2n[nH]c(SCC(=O)N(C)C(c3ccccc3)c3ccccc3)n2)cc1	ZINC12885288	0.192	32	5	1	5.374	442.183	4	61.88	0.36	2.429
Cc1cccc(NC(=O)COC(=O)c2ccccn2)c1C	ZINC00807352	0.188	21	5	1	2.494	284.116	2	68.29	0.875	1.787
CC(C)C(C)(C#N)NC(=O)C(C)Sc1n[nH]c(=O)n1C1CC1	ZINC08504099	0.714	22	7	2	1.441	323.142	1	103.57	0.779	3.448
Cc1nc([S-])sc1CC(=O)N1CCC(c2c[nH]c3ccccc32)CC1	ZINC40033978	0.368	25	4	1	3.787	370.105	3	48.99	0.692	2.92
O=C(CC[NH+]1CCCC1c1ccsc1)NN1C(=O)NC2(CCCCC2)C1=O	ZINC40154236	0.632	27	7	3	1.144	391.18	1	82.95	0.667	4.921
CC(Oc1ccc(Br)cc1)C(=O)N1CCC(C)CC1	ZINC40159442	0.533	19	3	0	3.475	325.068	1	29.54	0.833	2.311
O=C(CSc1ccc(F)cc1)Nc1cccc2ccccc21	ZINC03598204	0.056	22	2	1	4.71	311.078	3	29.1	0.676	1.669
O=C1CC2(CC(c3ccc4c(c3)OCCO4)=NO2)C(=O)N1c1ccc(F)cc1	ZINC40267149	0.25	28	7	0	2.424	382.096	2	77.43	0.746	3.561
CCc1ccc(C(=O)C(C)Oc2ccc(C)cc2N)cc1	ZINC40354285	0.278	21	3	2	3.79	283.157	2	52.32	0.65	2.329
COc1cc([N-]S(=O)(=O)c2cc3c(cc2Br)CC(C)N3C(C)=O)cc(OC)c1	ZINC40454524	0.316	28	7	0	4.158	467.028	2	87.01	0.633	3.814
O=C(Nc1cccc(-c2nnn[n-]2)c1)c1cc(Cl)ccc1F	ZINC40466545	0	22	6	1	2.541	316.04	3	81.87	0.801	2.982
Cc1cc(C)n(CC(=O)N(C)CC2COc3ccccc3O2)n1	ZINC40474074	0.412	23	6	0	1.798	315.158	2	56.59	0.869	2.796
S=c1cc(NCc2ccc(Cl)cc2)nc[nH]1	ZINC40478756	0.091	16	3	2	3.405	251.028	2	40.71	0.805	2.504
Cc1ccc(CNC(=O)CSc2nc3nc(C)cc(C)n3n2)cc1	ZINC00217112	0.294	24	6	1	2.458	341.131	3	72.18	0.721	2.197
Cn1cnnc1C1CCCN(C(=O)c2cccc(Cl)c2)C1	ZINC40513424	0.4	21	5	0	2.488	304.109	2	51.02	0.855	2.644
Cn1ccc(C(=O)NC2CCCCNC2=O)cc1=O	ZINC40521906	0.462	19	6	2	-0.216	263.127	1	80.2	0.8	2.812
CCCc1ccccc1NC(=O)NC(C)CO	ZINC40526923	0.462	17	4	3	2.141	236.152	1	61.36	0.736	2.343
Cc1ccc(S(=O)(=O)NCCS(C)(=O)=O)cc1C	ZINC40542979	0.455	18	5	1	0.626	291.06	1	80.31	0.878	1.997
O=C(Nc1cccnc1)N1CCCC1c1ccsc1	ZINC40554866	0.286	19	4	1	3.512	273.094	2	45.23	0.889	2.656
CCOC1C=CC(OC(C)=O)C(COC(C)=O)O1	ZINC04537904	0.667	18	6	0	0.799	258.11	0	71.06	0.545	3.742
Cc1ccc(CN2CCN(C(=O)c3cc(NC(=O)C4CCCCC4)n(C)n3)CC2)cc1	ZINC40753177	0.542	31	7	1	3.205	423.263	2	70.47	0.79	2.237
Cc1ccc(Cn2cc(NC(=O)c3cc(NC(=O)Cc4ccccc4)n(C)n3)cn2)cc1	ZINC40762372	0.167	32	8	2	3.407	428.196	4	93.84	0.462	2.26
COc1cccc(NC(=O)c2cccc(-c3nnnn3C)c2)c1	ZINC40773140	0.125	23	7	1	2.138	309.123	3	81.93	0.801	1.923
O=C(Nc1ccc([N+](=O)[O-])cc1NC(=O)c1ccccc1Cl)c1ccccc1Cl	ZINC04543113	0	29	7	2	5.406	429.028	3	101.34	0.405	1.915
Cc1ccc2c(c1)NC(=O)C(CC(=O)Nc1ccn(C)n1)O2	ZINC40789772	0.267	22	7	2	1.457	300.122	2	85.25	0.907	2.933
CCC(CO)Nc1nc2c(ncn2C(C)C)c(Nc2cccc(-c3ccccn3)c2)n1	ZINC40979326	0.304	31	8	3	4.396	417.228	4	100.78	0.374	3.076
O=C(NCc1nnc2n1CCCC2)c1ccc2ccccc2n1	ZINC41141107	0.294	23	6	1	2.093	307.143	3	72.7	0.807	2.212
N#CC1=C(N)Oc2[nH]c(=O)[nH]c(=O)c2C1c1cccc(Cl)c1Cl	ZINC04551066	0.071	23	7	4	1.588	349.997	2	124.76	0.726	3.269
CN(C)c1nc(Nc2ccc(OC(F)(F)F)cc2)nc(NC(C)(C)C)n1	ZINC00970320	0.438	26	7	2	3.79	370.173	2	75.2	0.804	2.518
Cc1ccc(C(=O)Nc2ccccc2C(=O)NCC[NH+]2CCOCC2)cc1	ZINC03625063	0.333	27	6	3	0.892	368.197	2	71.87	0.72	2.955
CCOC(=O)C(Cc1ccc(Br)cc1)C(C)=O	ZINC41503131	0.385	17	3	0	2.76	298.02	1	43.37	0.617	2.418
CC(C)(C)c1ccc(C2CC2C(=O)N/N=C/C=C/c2ccccc2[N+](=O)[O-])cc1	ZINC04592648	0.304	29	6	1	4.811	391.19	2	84.6	0.416	3.269
N#C/C(=C/c1ccc(-c2ccc(C#N)cc2)o1)C(=O)NC1CCCCC1	ZINC04616741	0.286	26	5	1	4.174	345.148	2	89.82	0.639	2.388
CCOCCSc1nnc(-c2cccs2)n1CCC(N)=O	ZINC42617113	0.462	21	6	2	2.011	326.087	2	83.03	0.566	2.43
CC(=O)N1CCCC(C(=O)Nc2cccc(NC(=O)C(C)(C)C)c2)C1	ZINC42701528	0.526	25	6	2	2.868	345.205	1	78.51	0.877	2.477
CCS(=O)(=O)c1ccc(N2CCCC(C)C2)cc1N	ZINC42783771	0.571	19	4	2	2.299	282.14	1	63.4	0.866	2.709
c1ccc2c(c1)OCC(c1nn3c(nnc3-c3ccncc3)s1)O2	ZINC01016524	0.125	24	7	0	2.76	337.063	4	74.43	0.557	3.059
CC(C)c1ccccc1NC(=O)CC(C)[NH2+]Cc1cn2ccccc2n1	ZINC39726353	0.333	26	5	3	2.938	351.218	3	63.01	0.681	3.476
CC(=O)Nc1ccc(C2=N/C(=C/c3ccc(N(C)CCCl)cc3)C(=O)O2)cc1	ZINC00666583	0.19	28	6	1	3.665	397.119	2	71	0.446	2.436
C[NH+](C)C(c1nnnn1C1CCCCC1)c1ccccc1	ZINC01020809	0.562	21	5	1	1.412	286.203	2	48.04	0.934	3.503
Cc1cc2c(c(=O)n1Cc1ccco1)C(c1cccc(Cl)c1)C(C#N)=C(N)O2	ZINC02213756	0.143	28	6	2	3.67	393.088	3	94.18	0.712	3.05
O=C(c1cccs1)N(Cc1ccco1)Cc1ccccc1	ZINC00257110	0.118	21	3	0	4.184	297.082	3	33.45	0.68	1.945
FC(F)(F)c1ccc2cc[nH]c2n1	ZINC44700134	0.125	13	2	1	2.582	186.04	2	28.68	0.671	2.5
COc1ccccc1NC(=O)NCc1ccccc1C(F)(F)F	ZINC44845660	0.188	23	4	2	4.036	324.109	2	50.36	0.86	1.816
C=Cc1ccc(Cn2nc(-c3cccc(OC)c3)ccc2=O)cc1	ZINC44901640	0.1	24	4	0	3.61	318.137	3	44.12	0.703	2.044
O=C(CCCOCC(F)(F)F)NCCN1CCOCC1	ZINC44973728	0.917	20	5	1	0.794	298.15	0	50.8	0.684	2.21
Cc1ccc(NC2CC(C)Nc3ccc(C)cc32)cc1	ZINC00874262	0.333	20	2	2	4.661	266.178	2	24.06	0.789	2.925
Cc1cccc(-c2noc(-c3ccc(=O)[nH]n3)n2)c1	ZINC45894157	0.077	19	6	1	1.795	254.08	3	84.67	0.759	2.27
COc1ccc(C(=O)c2ccccc2C(=O)[O-])cc1OC	ZINC00400160	0.125	21	5	0	1.298	285.076	2	75.66	0.783	2.111
O=C(Sc1nc2ccccc2o1)N1c2ccccc2Sc2ccccc21	ZINC01002605	0	26	4	0	6.343	376.034	4	46.34	0.363	2.534
N#Cc1c(I)nc2c(c1C#N)CCCC2	ZINC04807937	0.364	15	3	0	2.308	308.976	1	60.47	0.546	3.127
COc1ccc(-c2cnn(-c3ccc(Br)cc3)c2N)cc1OC	ZINC04829102	0.118	23	5	2	3.901	373.043	3	62.3	0.728	2.05
O=C(CSc1ccc(Br)cc1)N1CCc2ccccc2C1	ZINC03264275	0.235	21	2	0	4.126	361.014	2	20.31	0.737	1.946
COc1ccc(CNC(=O)c2nnn(Cc3ccccc3)c2N)cc1OC	ZINC04852207	0.211	27	8	3	1.856	367.164	3	104.29	0.665	2.027
COc1ccc2c(c1)CCc1c(C(=O)Nc3cc(Cl)ccc3Cl)noc1-2	ZINC04881367	0.158	26	5	1	5.008	388.038	3	64.36	0.656	2.312
CCC(C)OC(=O)/C(C#N)=C/c1ccc(-c2ccc(Cl)cc2)o1	ZINC02669670	0.222	23	4	0	4.849	329.082	2	63.23	0.427	2.797
N#Cc1ccc(/C=N/Nc2c(Cl)cc(Cl)cc2Cl)cc1	ZINC04919655	0	20	3	1	4.964	322.978	2	48.18	0.613	2.232
CCOC(=O)/C=C/c1ccc(NC(=O)NCC[NH+]2CCCC(C)C2)cc1	ZINC48064691	0.5	26	6	3	1.699	360.229	1	71.87	0.516	3.947
Cc1ccc2nc(C)cc(C(=O)NCCS(=O)(=O)N3CC(C)OC(C)C3)c2c1	ZINC48234664	0.5	28	7	1	2.02	405.172	2	88.6	0.826	3.119
CCOC(=O)N1CCN(C(=O)Nc2cc(NC(C)=O)ccc2C)CC1	ZINC48279019	0.471	25	8	2	2.259	348.18	1	90.98	0.878	1.952
COC(=O)CNC(=O)c1ccc(NC(=O)CNc2ccccc2Cl)cc1	ZINC48342704	0.167	26	7	3	2.293	375.099	2	96.53	0.646	1.833
NC(=O)CSc1nnc(SCCCc2nc3ccccc3o2)s1	ZINC48356267	0.286	23	6	2	2.982	366.028	3	94.9	0.479	2.515
COCCCNC(=O)C[NH+](C)Cc1ccc(C(F)(F)F)cc1	ZINC48364737	0.533	22	4	2	0.873	319.163	1	42.77	0.709	3.519
C=CCNC(=O)NCCCC(=O)Nc1ccc(Cl)cc1	ZINC48844403	0.286	20	5	3	2.544	295.109	1	70.23	0.533	1.901
Cc1ccccc1-c1noc(C(C)NC(=O)C(C)C)n1	ZINC04998367	0.4	20	5	1	2.878	273.148	2	68.02	0.922	2.574
CCC(C(=O)NC1CCCC1)N(C(=O)Cn1nnc(-c2ccc(OC)c(OC)c2)n1)c1ccccc1C	ZINC06821098	0.444	37	10	1	3.536	506.264	3	111.47	0.437	3.058
CCOc1ccc(NC(=S)NC(=O)/C=C/c2cccs2)c([N+](=O)[O-])c1	ZINC05006186	0.125	25	7	2	3.581	377.05	2	93.5	0.337	2.391
CN(C)c1nc(NC(C)(C)C)nc(Oc2ccc(=O)n(-c3ccccc3)n2)n1	ZINC05016845	0.316	28	9	1	2.486	381.191	3	98.06	0.719	2.696
CCNC(=O)NC(c1ccc(F)cc1)C1CCCO1	ZINC49370545	0.5	19	4	2	2.365	266.143	1	50.36	0.879	2.921
COc1ccc2c(c1)N(CCCC(=O)[O-])C(=O)CO2	ZINC49453020	0.385	19	6	0	-0.049	264.087	1	78.9	0.767	2.607
CCOC(=O)CNC(=O)CSc1nnc(-c2ccncc2)n1-c1ccc(C)cc1	ZINC02508611	0.25	29	8	1	2.409	411.137	3	99	0.449	2.202
COc1ccc(OC)c(C2=NOC(C(=O)Nc3cccc(C(F)(F)F)c3)C2)c1	ZINC05030272	0.263	28	6	1	3.854	394.114	2	69.15	0.81	2.742
Cc1ccccc1[N-]C1=NC(=O)/C(=C/c2ccc(OC(=O)c3cccc([N+](=O)[O-])c3)cc2)S1	ZINC13041290	0.042	33	8	0	5.798	458.081	3	112.97	0.154	3.087
COc1ccc(CN2CCC([NH3+])C2=O)cc1	ZINC49647304	0.417	16	4	3	0.038	221.129	1	57.18	0.805	3.044
O=C(CSc1nnc2c(n1)CCCC2)c1ccc(N2CCCC2=O)cc1	ZINC05059981	0.421	26	6	0	2.852	368.131	2	76.05	0.592	2.528
CC1=C(C(=O)Nc2ccccc2)C2(CCCCC2)C(C(N)=O)C(SCc2ccccc2)=N1	ZINC50012175	0.346	32	5	3	5.297	447.198	2	84.55	0.63	3.559
Cc1ccc(C2C3=C(Nc4[nH]c(=O)[nH]c(=O)c42)c2ccccc2C3=O)cc1C	ZINC18201176	0.136	28	6	3	2.845	371.127	3	94.82	0.609	3.052
CCOC(=O)CCN(C)c1ccc(F)cc1[N+](=O)[O-]	ZINC50087193	0.417	19	6	0	2.123	270.102	1	72.68	0.451	2.198
Cc1cc(C)c(-n2c(=O)[nH]c([O-])c(C3c4[nH]c5ccccc5c4CC[NH+]3C)c2=O)c(C)c1	ZINC20611925	0.28	32	7	3	1.166	430.2	4	98.15	0.451	4.392
CC1(C)CC(=O)C2=C(C1)Nc1ncnn1C2c1ccc(-c2ccccc2Cl)o1	ZINC05322476	0.286	28	6	1	4.85	394.12	3	72.95	0.643	3.463
Cc1ccc(Nc2nc(CC(=O)[O-])cs2)c(C)c1	ZINC00874103	0.231	18	4	1	1.796	261.07	2	65.05	0.917	2.546
COC(=O)c1ccc(N2C(=O)CSC2c2ccc(Cl)c(Cl)c2)cc1	ZINC05189354	0.176	24	4	0	4.559	380.999	2	46.61	0.698	2.593
CCOC(=O)C(C)Sc1c(C#N)c(C(F)(F)F)nn1C	ZINC03116842	0.545	20	5	0	2.354	307.06	1	67.91	0.631	3.348
COc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)N4CCc5ccccc5C4)c3N2)cc1OC	ZINC01067803	0.36	35	7	1	4.759	486.188	3	68.62	0.551	3.619
CCSCCOC(=O)C1=C(C)Nc2ncnn2C1c1cccc(C)c1	ZINC04987245	0.389	25	6	1	3.172	358.146	2	69.04	0.623	3.346
CC(=O)NC1(C(Cl)(Cl)Cl)Oc2ccc(Cl)cc2O1	ZINC00045415	0.3	18	4	1	3.271	328.918	1	47.56	0.79	3.419
CCc1ccccc1NC(=O)C(=O)Nc1ccc2c(c1)N(C(C)=O)CCC2	ZINC05252550	0.286	27	6	2	3.125	365.174	2	78.51	0.81	2.144
C[NH+]1CCc2c(sc3c2C(O)=NC(c2cccc(Cl)c2)N3)C1	ZINC05274686	0.312	22	4	3	2.401	334.078	2	49.06	0.75	4.793
CCc1ccc(/N=N/c2ccc(OC)cc2)cc1	ZINC05318380	0.2	18	3	0	4.673	240.126	2	33.95	0.683	1.914
Cc1ccc2nc(C(C)Oc3ccc(Cl)cc3)[nH]c2c1	ZINC21658920	0.188	20	3	1	4.665	286.087	3	37.91	0.726	2.432
Cc1ccc(Cl)c(OCC(=O)Nc2ccccc2F)c1	ZINC05347495	0.133	20	3	1	3.805	293.062	2	38.33	0.902	1.629
COc1ccc2c(c1OC)C(=O)OC2Nc1cccc(C(=O)[O-])c1	ZINC05375278	0.176	24	7	1	1.348	328.082	2	96.92	0.836	3.171
COc1ccc2[nH]c(=O)c(CN(Cc3ccco3)Cc3nnnn3Cc3ccc(F)cc3)cc2c1	ZINC01372945	0.2	35	9	1	3.506	474.182	5	102.07	0.341	2.58
C=CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=c2/sc3nc(-c4ccc(Cl)cc4Cl)nn3c2=O)cc1	ZINC01816590	0.034	39	7	0	6.09	571.064	6	74.31	0.215	2.716
COc1ccc(C2CC(=O)C3=C(C2)OC2=C(C(=O)CC(c4ccc(OC)cc4)C2)C3c2ccc(OC)c(OC)c2)cc1	ZINC01904990	0.314	42	7	0	6.636	566.23	3	80.29	0.32	3.471
O=C(Cn1nnc2ccccc21)c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1	ZINC02751224	0.05	29	8	0	4.668	408.063	4	100.15	0.249	2.254
Cc1noc(C)c1C(=O)Nc1cccc(I)c1	ZINC05443512	0.167	17	4	1	3.148	341.987	2	55.13	0.842	2.075
O=C1OC(c2ccc([N+](=O)[O-])cc2Cl)=N/C1=C/c1ccc(Br)cc1	ZINC00783609	0	24	6	0	4.355	405.936	2	81.8	0.314	2.346
CC(=O)Nc1ccccc1OCC(=O)N1c2ccccc2SCC1c1ccccc1	ZINC05460141	0.167	30	5	1	4.904	418.135	3	58.64	0.612	2.681
COC(=O)c1ccc(/C=C2/N=C(c3cc([N+](=O)[O-])ccc3Cl)OC2=O)cc1	ZINC00822641	0.056	27	8	0	3.379	386.031	2	108.1	0.338	2.323
CC/C=C(/CCC)C(CC)C(N)=O	ZINC01710310	0.727	13	2	2	2.634	183.162	0	43.09	0.63	3.491
CC1CC1C(=O)NCCC(=O)Nc1ccc2oc(=O)ccc2c1	ZINC54251918	0.353	23	6	2	1.894	314.127	2	88.41	0.83	2.799
Cc1oc2c(ccc3c2CN(C(C)C)CO3)c(=O)c1-c1ccccc1	ZINC54313662	0.286	25	4	0	4.329	335.152	3	42.68	0.67	2.529
CCC(C)c1ccccc1NC(=O)COc1ccc(F)cc1Br	ZINC05509773	0.278	23	3	1	5.119	379.058	2	38.33	0.726	2.343
COc1ccccc1/C=C/C(=O)C1(C)OC1C	ZINC05530724	0.357	17	3	0	2.455	232.11	1	38.83	0.591	3.17
COC(=O)CNC(=O)CSc1nnnn1-c1cc(C)ccc1C	ZINC05559565	0.357	23	8	1	0.66	335.105	2	99	0.622	2.205
CCC1CCC2CCCCC2C1	ZINC54962185	1	12	0	0	4.003	166.172	0	0	0.532	2.944
CSc1ccccc1N1C(=O)CN(Cc2cccn2-c2cccnc2)CC1C	ZINC55036172	0.273	28	5	0	3.832	392.167	3	41.37	0.6	3.161
CCC(C)(C)c1nnc(NC(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])s1	ZINC02110505	0.357	25	10	1	3.294	365.079	2	141.16	0.601	2.534
CSCCCN(Cc1cccnc1)CC1CCC[NH+](C2CCCCC2)C1	ZINC55107789	0.773	26	3	1	3.264	376.279	1	20.57	0.657	4.27
Cc1ccccc1N1CCN(C2CCCN(C(=O)C3CCCCCC3)C2)CC1	ZINC55211722	0.708	28	4	0	4.078	383.294	1	26.79	0.709	2.562
COCCN1CNc2c(c(=O)n(C)c(=O)n2C)C1	ZINC55227771	0.636	18	7	1	-1.085	254.138	1	68.5	0.781	2.819
CCCN(C/C=C/c1ccccc1)C(=O)C(=O)c1ccco1	ZINC55414114	0.222	22	4	0	3.414	297.136	2	50.52	0.569	2.411
Cc1ccc2c(C[NH+]3CCC(O)CC3)cc(=O)oc2c1	ZINC09515570	0.438	20	4	2	0.641	274.144	2	54.88	0.805	3.61
Cc1ccccc1C(=O)OCC(=O)N1CCC(Cc2ccccc2)CC1	ZINC03215328	0.364	26	4	0	3.633	351.183	2	46.61	0.753	1.859
COc1cc(C)c(NC(=O)/C=C/c2ccc(C)cc2)cc1OC	ZINC05616537	0.211	23	4	1	3.973	311.152	2	47.56	0.82	1.83
COc1ccc(CN2CCNC(=O)C2CC(=O)NC(C)(C)CO)c(C)c1C	ZINC55576064	0.6	27	7	3	0.89	377.231	1	90.9	0.667	3.085
O=C(NCC1COc2ccccc2O1)c1cc2c(s1)CCCC2	ZINC03415375	0.389	23	4	1	3.197	329.109	2	47.56	0.927	2.73
COc1ccc(OC)c(C[NH+]2CCC(C(=O)NCC(C)C)CC2)c1	ZINC05643562	0.632	24	5	2	1.271	335.233	1	52	0.798	3.244
CCn1cnnc1CNS(=O)(=O)c1cc(NC(C)=O)ccc1C	ZINC56066568	0.357	23	8	2	1.043	337.121	2	105.98	0.83	2.348
CC(CCc1ccccc1)NC(=O)Nc1cccc2ccccc21	ZINC00407565	0.19	24	3	2	4.983	318.173	3	41.13	0.655	2.152
CC1CN(c2nc(-c3cccnc3)nc3ccccc32)CC(C)O1	ZINC03420750	0.316	24	5	0	3.305	320.164	3	51.14	0.712	2.932
O=C1C[NH+](Cc2ccccc2)CC(=O)N2CCCN12	ZINC01579228	0.429	19	5	1	-0.939	260.14	1	45.06	0.783	3.7
Cc1ccc(C2C(C(N)=O)C(C)=Nc3nc(-c4cccc(Cl)c4)nn32)o1	ZINC56913920	0.222	26	7	2	3.297	369.099	3	99.3	0.752	3.525
N=C1/C(=C/c2ccccc2OS(=O)(=O)c2ccccc2)C(=O)N=C2SC(C(F)(F)F)=NN21	ZINC06059696	0.053	32	8	1	3.636	480.017	2	112.25	0.515	2.876
CCc1ccc(CN(C)C(C)c2nc(N)nc(N(C)C)n2)cc1	ZINC12756491	0.471	23	6	2	2.275	314.222	2	71.17	0.884	2.858
CN(Cc1ccc(Br)s1)C(=O)CCCN1C(=O)c2ccccc2C1=O	ZINC23637683	0.278	25	5	0	3.545	420.014	2	57.69	0.655	2.231
COc1ccc(NC(=O)Cn2c(=O)cc(C)nc2Nc2cc(C)cc(C)c2)cc1F	ZINC57524232	0.227	30	7	2	3.699	410.175	3	85.25	0.629	2.326
CC1CCCC(NC(=O)COC(=O)c2ccccc2OCCOc2ccccc2)C1C	ZINC05785814	0.44	31	6	1	4.242	425.22	2	73.86	0.461	2.983
Cc1cc(NC(=O)Cn2cnc3c4ccccc4oc3c2=O)ccc1Br	ZINC05797267	0.105	26	6	1	3.852	411.022	4	77.13	0.537	2.22
Cn1c(CCC(=O)OCc2ccccc2)nc2ccccc2c1=O	ZINC07268797	0.211	24	5	0	2.61	322.132	3	61.19	0.676	1.881
CC1CC1C(=O)Nc1cccc(C(=O)Nc2cccc(N3CCOC3=O)c2)c1	ZINC24985532	0.286	28	7	2	3.49	379.153	2	87.74	0.814	2.835
Cc1ccc(-c2nnc3n2CCCCC3)cc1NC(=O)c1cc2ccccc2[nH]1	ZINC27635789	0.261	29	6	2	4.714	385.19	4	75.6	0.512	2.332
N#Cc1ncn(CCCC(=O)c2ccccc2)n1	ZINC21913935	0.231	18	5	0	1.813	240.101	2	71.57	0.752	2.257
CC(C)N1CC(C(=O)N2CCCC2c2ccncc2)CC1=O	ZINC46332649	0.588	22	5	0	2.002	301.179	1	53.51	0.862	3.068
CN(Cc1ccccc1)C(=O)CN1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1	ZINC38292143	0.318	29	6	0	2.263	413.177	2	60.93	0.7	2.173
Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)NC(C)c1cccc(F)c1	ZINC56139403	0.2	27	6	2	2.699	366.149	3	87.74	0.724	2.81
Cc1cc(-c2nnn(CC(=O)N(CCC#N)CCC#N)n2)ccc1F	ZINC58182712	0.375	25	8	0	1.444	341.14	2	111.49	0.761	2.676
CCCS(=O)(=O)[N-]c1cccc(NC(=O)COc2ccccc2)c1C	ZINC58226411	0.278	25	6	1	3.758	361.122	2	86.57	0.753	2.801
COc1ccccc1S(=O)(=O)Oc1ccc(N2CCN(C(C)=O)CC2)cc1	ZINC47030208	0.316	27	7	0	2.131	390.125	2	76.15	0.731	2.052
CCOc1c(Cl)cc(/C([O-])=N/S(=O)(=O)c2ccc(Cl)cc2)cc1OC	ZINC58394099	0.188	25	6	0	2.897	401.997	2	88.02	0.542	2.609
CC(C)(C)C1CCC(=NNC(=O)c2cccnc2)CC1	ZINC05900930	0.562	20	4	1	3.404	273.184	1	54.35	0.823	2.433
CCOc1ccc(Oc2ccc(Cl)cc2NC(=O)C2CC(=O)N(CC(F)(F)F)C2)cc1	ZINC58736102	0.333	31	6	1	4.88	456.106	2	67.87	0.617	2.723
Cc1ccc(NC(=O)C(=O)N/N=C/c2ccc(OCC(=O)NC(C)C)cc2)cc1C	ZINC58880884	0.273	30	8	3	2.296	410.195	2	108.89	0.37	2.15
COc1cc(-c2noc(COc3ccc([N+](=O)[O-])cc3F)n2)ccc1OC(F)F	ZINC47355119	0.176	29	9	0	3.973	411.068	3	109.75	0.39	2.363
Cc1ccc(N2CCCS2(=O)=O)cc1NC(=O)c1ccc(F)c(F)c1	ZINC05339276	0.235	25	5	1	3.065	366.085	2	66.48	0.897	2.231
CC(C)c1cc(C(=O)N2CCN(c3ccccc3F)CC2)nn1C(C)(C)C	ZINC44260763	0.524	27	5	0	3.863	372.233	2	41.37	0.795	2.375
COC(=O)Nc1cccc(NC(=O)NC(C)c2cc3ccccc3o2)c1	ZINC47711495	0.158	26	7	3	4.494	353.138	3	92.6	0.616	2.517
COc1cccc(S(=O)(=O)NCC(=O)N2CCN(C(=O)c3ccco3)CC2)c1	ZINC00630582	0.333	28	9	1	0.551	407.115	2	109.16	0.764	2.167
Cc1ccccc1-c1nnc(SCC(=O)NC2CCS(=O)(=O)C2)n1C	ZINC05209597	0.438	25	7	1	1.186	380.098	2	93.95	0.793	2.761
